author_repo,wf_contents,security_policy
cdepillabout/pretty-simple,CI' 'active' '2164787' '.github/workflows/deploy.yaml' 'active' '36055526' 'pages-build-deployment' 'active' '36328593,
standardsemiconductor/lion,Haskell CI' 'active' '6227763,
bijoutrouvaille/fireward,Build' ' release and publish' 'active' '14082933,
xyproto/sdl2-examples,Close stale issues and PRs' 'active' '12064796' 'sdl2-examples' 'active' '12064797,
tweag/inline-java,build-test-workflow' 'active' '12347705' 'test-workflow' 'active' '12442145,
fourmolu/fourmolu,CI' 'active' '26166003' 'Release' 'active' '26330981' 'PR Review Comment' 'active' '27172143,
dramforever/vscode-ghc-simple,CI' 'active' '932653,
maralorn/nix-output-monitor,,
Nike-Inc/hal,Cabal Haskell Builds' 'active' '4564893' 'Stack Haskell Builds' 'active' '4564283' 'Publish to Hackage' 'active' '4586366,
Guilherme775/Haskell4Noobs,,
nstack/nstack,,
harpocrates/inline-rust,,
passy/givegif,,
kadena-io/chainweb-node,Build and publish application binaries' 'active' '28934' 'Distroless Docker Image' 'active' '6251743' 'Build with MacOS' 'active' '15373533' 'Stack Build' 'disabled_manually' '739690,
pablojorge/brainfuck,,
haskell-hvr/cassava,Haskell-CI' 'active' '15009602,
seek-oss/serverless-haskell,Deploy' 'active' '1182472' 'Build' 'disabled_inactivity' '1123930,
emacs-lsp/lsp-haskell,Docs' 'active' '1184018' 'CI' 'active' '25193642,
tweag/capability,Continuous integration' 'active' '10555333,
bravit/hid-examples,build' 'active' '26561721,
alessandrokonrad/Pi-Pool,,
typeclasses/haskell-phrasebook,Tests for the Haskell Phrasebook' 'active' '5794113' 'pages-build-deployment' 'active' '20464171,
infinisil/all-hies,,
advancedtelematic/quickcheck-state-machine,,
timbod7/adl,Build and test' 'active' '749932' 'New release' 'active' '751030' 'pages-build-deployment' 'active' '16775950,
klappvisor/haskell-telegram-api,,
lambdacube3d/lambdacube-edsl,,
lemmih/lhc,,
snowleopard/selective,ci' 'active' '3843187,
music-suite/music-suite,ci' 'active' '6924418' 'Haskell-CI' 'active' '18699481,
chrisdone/dynamic,,
eckyputrady/haskell-scotty-realworld-example-app,,
deech/fltkhs,,
AllureOfTheStars/Allure,Haskell CI' 'active' '13064582,
jxv/dino-rush,,
LeventErkok/sbv,Haskell-CI' 'active' '13903172' 'lint' 'active' '19345266' 'pages-build-deployment' 'active' '18523535,
haskell-beginners-2022/exercises,CI' 'active' '16559406,
chrisdone/duet,,
corsis/PortFusion,,
barrucadu/dejafu,Run tests' 'active' '1283323,
keera-studios/keera-hails,,
sjsyrek/maryamyriameliamurphies.js,,
Avi-D-coder/implicit-hie,Haskell CI' 'active' '2630213,
albohlabs/awesome-haskell,,
soupi/learn-haskell-blog-generator,github pages' 'active' '10888003' 'pages-build-deployment' 'active' '16969509,
snowleopard/alga-paper,,
airalab/hs-web3,CI' 'active' '3106682,
ennocramer/floskell,CI Pipeline' 'active' '2642084,
suhailshergill/extensible-effects,,
ChristianMurphy/compile-to-web,,
input-output-hk/hydra,CI' 'active' '8450307' 'Docker' 'active' '10630367' 'pages-build-deployment' 'active' '16419803' 'Smoke test' 'active' '30077182' 'Check documentation' 'disabled_manually' '24528032,
hercules-ci/legacy-old-hercules,,
dmjio/stripe,,
Mesabloo/diagnose,,
alpacaaa/quad-ci,ci' 'active' '4468632,
solidsnack/arx,,
IvanMalison/dotfiles,,
well-typed/cborg,Haskell-CI' 'active' '6391234,
Yuras/pdf-toolbox,Haskell CI' 'active' '8570546,
Andrea/FunctionalProgrammingInGames,,
soywod/unfog,deployment' 'active' '5191417,
serokell/universum,CI' 'active' '1233095,
mthom/shentong,,
finkel-lang/finkel,ci' 'active' '7595681,
ucsd-progsys/elsa,,
thma/PolysemyCleanArchitecture,Haskell CI' 'active' '1248257,
haskell-servant/servant-elm,,
etorreborre/registry,ci' 'active' '7509832,
pmiddend/nixos-manager,,
haskell/hie-bios,Build and Test' 'active' '1754171,
keera-studios/haskell-game-programming,,
mbj/stratosphere,CI' 'active' '29573257,
