author_repo,wf_contents,security_policy
pico-8/awesome-PICO-8,pages-build-deployment' 'active' '28195837,
wubaiqing/zaobao,Zaobao CI' 'active' '169558' 'pages-build-deployment' 'active' '16576797' 'ci' 'active' '19957192,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Use this section to tell people how to report a vulnerability' 'Tell them where to go how often they can expect to get an update on a reported' 'vulnerability what to expect if the vulnerability is accepted or declined' 'etc
zualex/devmap,,
dakshshah96/awesome-startup-credits,,
Kikobeats/awesome-api,,
krishnakumarsekar/awesome-quantum-machine-learning,,
manuzhang/awesome-streaming,build' 'active' '3908344' 'pages-build-deployment' 'active' '16487791,
diegocard/awesome-html5,,
738/awesome-sushi,,
JefMari/awesome-wysiwyg,,
agmmnn/awesome-blender,Check Markdown links' 'active' '32948761,
kujian/frontendDaily,,
mjebrahimi/Awesome-Microservices-DotNet,Check Markdown links' 'active' '6547551,
kgryte/awesome-peer-to-peer,,
gamontal/awesome-katas,,
Separius/awesome-sentence-embedding,,
ramnes/awesome-mongodb,,
moul/awesome-ssh,,I take security seriously If you discover a security issue please bring it to' 'my attention right away' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please DDOO NNOOTT file a public issue instead send your report privately to' 'securitymoulio' 'Security reports are greatly appreciated and I will publicly thank you for it' 'although I keep your name confidential if you request it
toplap/awesome-livecoding,,
jiujuan/go-collection,,
dreikanter/ruby-bookmarks,,
vavkamil/awesome-bugbounty-tools,,
kakoni/awesome-healthcare,Awesome Bot' 'active' '2873207,
D-X-Y/Awesome-AutoDL,Test Black' 'active' '12851125,
yissachar/awesome-dart,,
marcobiedermann/search-engine-optimization,,
web-padawan/awesome-web-components,,
NARKOZ/guides,,
CodyReichert/awesome-cl,pages-build-deployment' 'active' '27989431,
transitive-bullshit/awesome-puppeteer,,
aviaryan/awesome-no-login-web-apps,CI' 'active' '14446838,
ttt30ga/awesome-product-design,,
desireevl/awesome-quantum-computing,,
kelvins/awesome-mlops,Validate README' 'active' '2476378,
wxWidgets/Phoenix,,
sfermigier/awesome-functional-python,,
tmcw/awesome-geojson,,
mehcode/awesome-atom,,
fendouai/Awesome-Chatbot,,
hobbyquaker/awesome-mqtt,,
orsanawwad/awesome-roadmaps,,
mthenw/awesome-layers,,
androiddevnotes/awesome-android-kotlin-apps,Update README' 'active' '3522821,
coderjojo/creative-profile-readme,Compress Images' 'active' '31924187' 'Lychee-Checker' 'active' '14546168' 'pages-build-deployment' 'active' '16692654,
jonathandion/awesome-emails,,
Luosunce/material-design-data,,
Calinou/awesome-gamedev,,
arbox/machine-learning-with-ruby,,
mhxion/awesome-discord-communities,,
XamSome/awesome-xamarin,,
mojoaxel/awesome-regression-testing,,
dgryski/awesome-consensus,,
dwisiswant0/awesome-oneliner-bugbounty,,
tom0li/collection-document,,
t9tio/open-source-jobs,,
jupyter-naas/awesome-notebooks,Check that an issue is linked to this pull request.' 'active' '26725531' '.github/workflows/generate_certificate.yaml' 'active' '37846099' 'Generate Readme' 'active' '11022949' 'Lint notebooks' 'active' '20570586' 'Update documentation' 'active' '21365825' 'pages-build-deployment' 'active' '28319720,
eug/awesome-opengl,,
ml-tooling/best-of-web-python,update-best-of-list' 'active' '4710678,
docsifyjs/awesome-docsify,Lint Awesome List' 'active' '568405,
f2e-awesome/knowledge,,
networktocode/awesome-network-automation,,
woop/awesome-quantified-self,,
dictcp/awesome-git,,
pawelborkar/awesome-repos,,
jyguyomarch/awesome-productivity,CI' 'active' '17031249,
Escapingbug/awesome-browser-exploit,,
ivbeg/awesome-status-pages,,
ucg8j/awesome-dash,,
kaxap/arl,,
t3chnoboy/awesome-awesome-awesome,,
akrawchyk/awesome-vim,,
krzjoa/awesome-python-data-science,.github/workflows/linkcheck.yml' 'active' '34143220' 'pages-build-deployment' 'active' '17812909,
simskij/awesome-software-architecture,CI' 'active' '36362,
zero-equals-false/awesome-programming-books,,
notpresident35/awesome-learn-gamedev,CI' 'active' '32381505,
springload/awesome-wagtail,CI' 'active' '184519' 'CI' 'active' '255901' 'pages-build-deployment' 'active' '24561364,
agarrharr/awesome-static-website-services,,
grananqvist/Awesome-Quant-Machine-Learning-Trading,,
kalaiser/awesome-cdk,build' 'active' '1936787,
nebgnahz/awesome-iot-hacks,,
stevemao/awesome-git-addons,,
georgezouq/awesome-ai-in-finance,,
madawei2699/awesome-seo,,
jeffreytse/zsh-vi-mode,,
mikalv/awesome-qt-qml,,
rootsongjc/awesome-cloud-native,Go' 'active' '1369088' 'pages-build-deployment' 'active' '16944683,
jasonhua95/awesome-dotnet-core,,
brunopulis/awesome-a11y,Check Markdown links' 'active' '2402445,
emptymalei/awesome-research,,
engineering-management/awesome-engineering-management,,
michelpereira/awesome-games-of-coding,,
Hironsan/awesome-embedding-models,,
lyfeyaj/awesome-resources,,
guillaume-chevalier/Awesome-Deep-Learning-Resources,,
weartist/computer-book-list,,
joggerplus/awesome-weex,,
jdsutton/Technical-Interview-Megarepo,,
soroushchehresa/awesome-coronavirus,pages-build-deployment' 'active' '16494238,
