author_repo,wf_contents,security_policy
issue-tracking-system/Project-Management-Software,,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Use this section to tell people how to report a vulnerability' 'Tell them where to go how often they can expect to get an update on a reported' 'vulnerability what to expect if the vulnerability is accepted or declined' 'etc
lightningrodlabs/acorn,Release' 'active' '13450311' 'Publish Storybook to Github Pages' 'active' '38035114' '.github/workflows/test.yml' 'active' '7152887' 'Release' 'active' '34677827' 'pages-build-deployment' 'active' '38035553,
redmica/redmica,,
alvis/presetter,code coverage' 'active' '1899476' 'release' 'active' '1900025' 'code style' 'active' '4595599' 'code test' 'active' '1899477' 'vulnerability test' 'active' '35640762,
kuchin/awesome-tpm,,
singalhimanshu/taskgo,Run Vet' ' Build' ' Test' 'active' '5010133' 'golangci-lint' 'active' '5010378' 'goreleaser' 'active' '7194460' 'Test and coverage' 'active' '10750544,
cheat-sheets/project-management-cheat-sheet,,
insilmaril/vym,,
jupyterhub/team-compass,,
leonsteinhaeuser/project-beta-automations,PR Size Label' 'active' '15249060' 'Project automations' 'active' '15249059,
k-nasa/gid,CI' 'active' '23827286' 'Comment gid' 'active' '23846205' 'Release' 'active' '23827287,
cloudaper/epics-action,Build & check' 'active' '6543328' 'Build & push' 'active' '6248994' 'Release' 'active' '6249302,
duckinator/inq,,
informat365/Cornerstone,,
natterstefan/react-trello-multiboard,,
projectexpert/pmis,,
learning-zone/project-management-basics,pages-build-deployment' 'active' '17154183,
avored/pms,,
mimecorg/webissues,,
lunny/gop,,
iguana-project/iguana,Test & Build' 'active' '14836680,
takanabe/github-actions-automate-projects,Add a new GitHub Project card linked to a GitHub issue to a specified project column' 'active' '150236' 'Add a new GitHub Project card linked to a GitHub issue to a specified project column' 'active' '260273,
LukaszMalucha/Project-Dashboard-with-Django,,
gdml/daily-hero,,
PidgeonTools/SuperProjectManager,CodeQL' 'active' '5767173' 'Check Markdown links' 'active' '5767603,
lotspaih/docTemplates,,
BirthdayResearch/oss-governance-bot,CI' 'active' '5681530' 'CI' 'active' '5681529' 'Release Drafter' 'active' '5682460' 'Release Tags' 'active' '5682461' 'Sync labels' 'active' '5682462,If you discover a potential security issue in this project we ask that you' 'notify Birthday Research Security via our email securitybirthdaydev Please' 'do nnoott create a public GitHub issue
claudiodangelis/banco,,
phpcollab/phpcollab,Ping' 'active' '12126810,DDOO NNOOTT CCRREEAATTEE AANN IISSSSUUEE to report a security problem Instead please send an' 'email to securityphpcollabcom' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' ' x ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please send an email to securityphpcollabcom with as much detail as you can' 'You will receive a response from us within  hours If the issue is confirmed' 'we will release a patch as soon as possible depending on complexity
joindesk/Joindesk,pages-build-deployment' 'active' '22153295,
kenil0811/Library-management-system,,
moqui/HiveMind,,
leif81/bzkanban,pages-build-deployment' 'active' '19356017,
ribtoks/tdg-github-action,Build' 'active' '1295219' 'Integration Test' 'active' '1295221,
rizwansoaib/Android-Library-Management,,
kidando/gkanban,,
beatbrot/trackie,Rust' 'active' '11808612' 'vhs' 'active' '39108358' 'Editor-Config Check' 'disabled_manually' '11905829,
snwfdhmp/duck,,
rostools/prodigenr,R-CMD-check' 'active' '5476356' 'pkgdown' 'active' '5476355' 'test-coverage' 'active' '8985957' 'pages-build-deployment' 'active' '33089274,
siyamandayubi/Orchardcollaboration,,
wgergely/bookmarks,,
SaadAAkash/awesome-agile-essentials,pages-build-deployment' 'active' '19503218,
Campr-Project-Management/campr,CI' 'active' '1070358,
deadliner-app/Deadliner,.github/workflows/release.yml' 'active' '22952957' '.github/workflows/Release.yml' 'active' '22960601' 'Build' 'active' '23188262,
diegojromerolopez/djanban,,
useshortcut/project-analytics,,
bryntum/support,,
shuart/ephemeris,,
grandrew/taskjuggler-python,,
jbelelieu/atos,pages-build-deployment' 'active' '25529394,
zerocracy/datum,,
dariye/kanbanize,,
stoic1979/teammanager,,
dangoslen/changelog-enforcer,Pull Request Workflow' 'active' '1850859' 'Pull Request Target Workflow' 'active' '7948761' 'Release Workflow' 'active' '1847612,
AnandChowdhary/okrs,Node CI' 'active' '16806386' 'pages-build-deployment' 'active' '16807490,HHooww wwee mmaannaaggee sseeccuurriittyy ffoorr tthhiiss pprroojjeecctt' 'We take security seriously and want to ensure that we maintain a secure' 'environment for everyone and that we also provide secure solutions for the' 'opensource community To help us achieve these goals please note the' 'following before using this software' '     Review the software license to understand our obligations in terms of' '      warranties and suitability for purpose' '     For any questions or concerns about security you can reach out directly' '      to Anand Chowdhary at opensourceanandchowdharycom' '     We request that you work with our security team and opt for responsible' '      disclosure using the guidelines below' '     At this moment there is no Bug Bounty Program for this opensource' '      repository' '     We enforce SLAs on our security team and software engineers to remediate' '      security bugs in a timely manner' '     All security related issues and pull requests you make should be tagged' '      with security for easy identification' '     Please monitor this repository and update your environment in a timely' '      manner as we release patches and updates' 'RReessppoonnssiibbllyy ddiisscclloossiinngg sseeccuurriittyy bbuuggss' 'If you find a security bug in this repository please work us following' 'responsible disclosure principles and these guidelines' '     Do not submit a normal issue or pull request in our public repository' '      instead report through our Bug Bounty or directly to' '      opensourceanandchowdharycom If you would like to encrypt please see' '      the end of these guidelines' '     We will review your submission and may follow up for additional details' '     If you have a patch we will review it and approve it privately once' '      approved for release you can submit it as a pull request publicly in our' '      repos we give credit where credit is due' '     We will keep you informed during our investigation feel free to check in' '      for a status update' '     We will release the fix and publicly disclose the issue as soon as' '      possible but want to ensure we due properly due diligence before' '      releasing' '     Please do not publicly blog or post about the security issue until after' '      we have updated the public repo so that other downstream users have an' '      opportunity to patch' 'CCoonnttaacctt' '     If you have any questions please reach out directly to Anand Chowdhary' '      at opensourceanandchowdharycom' 'CCrreeddiittss' 'This Security policy is adapted from jettemplateSECURITYmd
matbmeijer/JirAgileR,R-CMD-check' 'active' '9761646' 'lint' 'active' '9761644' 'test-coverage' 'active' '9761645,
liuhuachao/pmp,,
mightymatth/arcli,Release' 'active' '366242,
chriha/pro-cli,,
taigaio/taiga-front-next,CI' 'active' '1479178' 'Lock down repository' 'active' '9155028,
plpxsk/new-project-template,,
alameda-project/matorral,,
Bhupesh-V/memer-action,Integration Test' 'active' '992734' 'Lint' 'active' '992735,
Kludex/fastapix,Deploy Docs via GitHub Pages' 'active' '38314806' 'CI' 'active' '38314807' 'Release' 'active' '38314808' 'pages-build-deployment' 'active' '38357928,
Forecast-it/API,,
jkanev/treetime,pages-build-deployment' 'active' '16475828,
brianjking/awesome-project-management,,
avraampiperidis/maven_multi_module_project_example,,
MahmoudFettal/simple-project,,
mikedeshazer/CoolRoadmap,,
bp4you/Saway4ru,,
william-herring/bor,,
studio24/reading-list,,
cgwire/kitsu-docker,,
SinglePageBookProject/IT_notes,pages-build-deployment' 'active' '16632021,
atrof/atrof.github.io,,
brainhack-school2020/abide-fmri,,
Igalia/phpreport,Test' 'active' '17541693,
odk-x/tool-suite-X,,
Livinglist/Tasky,,
sigmah-dev/sigmah,,
hcgatewood/ghissue,,
the-dr-lazy/cascade,CI' 'active' '4624314' 'Code Style' 'active' '11434715' 'Nix' 'active' '11485663,
zyxist/cantiga,,
OpenlyOne/openly-rails,,
insin/djangoffice,,
k0pernicus/goyave,,
tryfabric/memorable-milestones,Build' 'active' '1174780' 'Slack pull request open notification' 'active' '5159296' 'Memorable milestones' 'disabled_inactivity' '1180943,
code-shoily/karma_werks,,
theodorosploumis/drupal-best-practices,,
SolidPlan/SolidPlan,Tests' 'active' '8876151,
vgpena/gh-docs-boilerplate,,
YEmreAk/YLib,💫 YGitBook Integration' 'active' '420560,
Mortaza-Seydi/Task-Manager,,
tzhangchi/z-pot,,
isaychris/litter-detection-tensorflow,,
Minishlink/DailyScrum,,
kaaryasthan/kaaryasthan,,
kndndrj/nvim-projector,Documentation Generation' 'active' '37426602' 'Linting and Style Checking' 'active' '37148784,
